642	95203332395
643	94863886958
644	99649120069
645	97854731863
646	91224735995
647	77685217824
648	57965829337
649	49214415595
650	46050475722
651	43894171472
652	43266417163
653	33523924253
654	28045054948
655	22929001712
656	20999684290
657	19421959281
658	18374783356
659	18939111824
660	25066377740
661	40546902854
662	66617841692
663	82886796737
664	92328840430
665	97202780921
666	91051447314
667	95053469812
668	94356472916
669	93235514939
670	83570889967
671	68984479663
672	52833479522
673	47572918760
674	44024699323
675	41689067344
676	36765237303
677	29931833265
678	25547007679
679	21845876244
680	21008745537
681	19837515656
682	19480268930
683	23096500808
684	31426115516
685	50826250681
686	73624513356
687	86730883388
688	92711008893
689	96147457620
690	96571328522
691	96888929011
692	96263197420
693	89238921236
694	76235454922
695	60362832437
696	51454083553
697	48165029463
698	44903875405
699	39035488950
700	33655487011
701	29648165372
702	24438126274
703	22378971026
704	21611575949
705	19726354979
706	19351720367
707	23962233047
708	37569876744
709	61091953346
710	80559933693
711	90472737523
712	96967826338
713	95937925681
714	95574841591
715	95157574039
716	92399032931
717	88279687012
718	71562032159
719	54788224492
720	49849027204
721	44651592609
722	42234329703
723	36969284817
724	32349967921
725	27997406012
726	24179615729
727	22957691366
728	23455694261
729	20915595220
730	21668928823
731	28643497279
732	46420775555
733	68582573078
734	84155577910
735	91039580573
736	91745217610
737	87881891401
738	89911120550
739	87796876573
740	79273771496
741	70121954610
742	57074966722
743	45680826860
744	40551305812
745	37389217178
746	35351495392
747	30984959074
748	26881914483
749	24645510941
750	21476349345
751	19671006064
752	19181275055
753	18061403440
754	18909879283
755	19497864780
756	22237621014
757	27372423871
758	31060638523
759	32998646186
760	34599923439
761	34732625697
762	33244570234
763	31479288339
764	32745979823
765	33255061800
766	32689887915
767	32450287761
768	32086226473
769	32210156563
770	32020880958
771	28201980813
772	24614618919
773	23224743320
774	20936348021
775	19487441181
776	18632821237
777	16678781776
778	16891517428
779	17045997976
780	19668423786
781	23723982073
782	28508902774
783	31239179623
784	32984574201
785	32335863856
786	32832310755
787	33975995929
788	36730276972
789	35331705033
790	36346255676
791	38269861752
792	36177835888
793	35449546447
794	32212148577
795	27755464924
796	24130668412
797	20170755930
798	19585498848
799	17965791427
800	18145199140
801	21436676575
802	28573247498
803	51326315157
804	77952491704
805	91336784369
806	97899057325
807	98200826745
808	96137180949
809	98168123070
810	99568330488
811	91547964982
812	79883715170
813	61657668296
814	51585867778
815	47213791798
816	43916146463
817	40897409816
818	34982698512
819	29815232002
820	24546547903
821	22993483495
822	21950124682
823	20987265077
824	22900604084
825	24133695751
826	37547257708
827	65405002170
828	83433602287
829	93525843851
830	98445011416
831	95622462978
832	97108978928
833	1.00871E+11
834	86501816576
835	73814334814
836	78975249172
837	57172622777
838	48610807778
839	43998838956
840	42946609377
841	38632665347
842	33724153910
843	26559307068
844	23846425070
845	23234982290
846	22892308708
847	18788405358
848	20445654193
849	29325633105
850	49956507923
851	74173388264
852	83329446721
853	92467262920
854	92435734756
855	94430078989
856	96861449107
857	96398235524
858	89116873798
859	79448056007
860	49524428935
861	37059450719
862	32102958505
863	31476233353
864	28544235069
865	24306679391
866	21146588137
867	18130726828
868	16100827265
869	14973448906
870	14744472863
871	15943513614
872	18565922668
873	31229699849
874	46402198537
875	65294616938
876	72445080180
877	75682252236
878	72862459379
879	69962557076
880	71850495161
881	73112583514
882	65547978156
883	54002194243
884	49247960599
885	44689344757
886	43134247765
887	41020914480
888	37654951959
889	33043033289
890	28778638425
891	24259773292
892	22656583805
893	21218104983
894	19928280191
895	22223041703
896	26340163244
897	45055441194
898	70534897280
899	81995953100
900	92287290941
901	80499924288
902	73490286924
903	72002318617
904	69552993504
905	58515605313
906	56100712439
907	48723853683
908	42585028901
909	38213503657
910	35495692404
911	34512360016
912	31194620009
913	28214476694
914	24351140844
915	22114328128
916	21638011579
917	20118297099
918	18679282379
919	18804692123
920	19206356546
921	21913628909
922	27778093044
923	30977693116
924	35411242455
925	36968959933
926	35257501733
927	34472591908
928	34214887170
929	34369037595
930	33124089407
931	32825542526
932	33195737949
933	32485917957
934	32346249287
935	31228286001
936	29114144398
937	25169282743
938	23830374656
939	21371000921
940	20784110086
941	18987442558
942	18316354867
943	17292531917
944	17252224793
945	19331174461
946	23647002495
947	27763551796
948	31796429882
949	33643132411
950	32996388916
951	34130695298
952	33642484396
953	33160840812
954	33844286143
955	34882787515
956	36206470090
957	36269421369
958	36700586664
959	32626613915
960	27428492989
961	22562880915
962	20863630987
963	20206569634
964	19159001521
965	17408187996
966	20731990718
967	27387980384
968	50102775195
969	76585391928
970	89988697101
971	93194053770
972	97382191787
973	96117371087
974	94077327632
975	94066358752
976	91308016990
977	81990129700
978	64234716530
979	50767959441
980	45177454672
981	41524708075
982	37812073722
983	33895201299
984	29348020016
985	25622113073
986	22175786673
987	22349838495
988	19667339301
989	19857761059
990	22348110123
991	33309935263
992	58242854374
993	78915317963
994	89615207202
995	96161587336
996	94481761850
997	94865599606
998	96583677005
999	94686427375
1000	86711211169
1001	74569387128
1002	55604439987
1003	48298392806
1004	47427086298
1005	44503593367
1006	38808412121
1007	32341484208
1008	26934482419
1009	23596997935
1010	20965178114
1011	19100967836
1012	17988514570
1013	21503570237
1014	26229146766
1015	43835426773
1016	68175998866
1017	84450039515
1018	92556367815
1019	96911223062
1020	92819380550
1021	92939035290
1022	92221160709
1023	89441701389
1024	78901311402
1025	63437771613
1026	51069589112
1027	45726339223
1028	44515367345
1029	40762926849
1030	34982134952
1031	29127172218
1032	23634627230
1033	18480552168
1034	17982453518
1035	17351783110
1036	16497151281
1037	18730817768
1038	25932611103
1039	39150805077
1040	51777890693
1041	57367307397
1042	62037590132
1043	61472448101
1044	62121645184
1045	62872633858
1046	60188527856
1047	58278688959
1048	57343086568
1049	54503955198
1050	44788105636
1051	42968440538
1052	40078299728
1053	36290223306
1054	34109130134
1055	25695881218
1056	23379724663
1057	21104603783
1058	20576416229
1059	19962475757
1060	19470725630
1061	22476745270
1062	35850723922
1063	58020922980
1064	73141909567
1065	80643120828
1066	86148636887
1067	82988357519
1068	82284139236
1069	81316717503
1070	73734934224
1071	63820256285
1072	52299967164
1073	42339956158
1074	38237747487
1075	35559813102
1076	33597899791
1077	30905266996
1078	27713368039
1079	26200369285
1080	21958407297
1081	20175180479
1082	19165447162
1083	16644366232
1084	16278337987
1085	16742354809
1086	18716663478
1087	22497594924
1088	25526348130
1089	29704462644
1090	31322822735
1091	32698863456
1092	31763644902
1093	31045472739
1094	30581786232
1095	29983816476
1096	31896057571
1097	30882187833
1098	31251819039
1099	32258355131
1100	29359973855
1101	26185236789
1102	23469348786
1103	22309693844
1104	20075397354
1105	19221691098
1106	17832653323
1107	16883076119
1108	16167688153
1109	16578844817
1110	18484792349
1111	22663018596
1112	26276500498
1113	29918449078
1114	31326197580
1115	32436577747
1116	32994264257
1117	34141042456
1118	34842292936
1119	34268417853
1120	37810905726
1121	37837588841
1122	36644275698
1123	34820684299
1124	30809538536
1125	27033229722
1126	23205147479
1127	19664695104
1128	19058262633
1129	18348345343
1130	17126658258
1131	18792841995
1132	22304807063
1133	38424801971
1134	61854579030
1135	77562271197
1136	85783375658
1137	85632719404
1138	88732246236
1139	89275543506
1140	88220756885
1141	83875258110
1142	73567715392
1143	57914144265
1144	47824744948
1145	43034695326
1146	40741178587
1147	38017775954
1148	36729736233
1149	27752909668
1150	24481823920
1151	20558402612
1152	20979267099
1153	19569674304
1154	18334940266
1155	20251644171
1156	30493030256
1157	50027887375
1158	69545662354
1159	79581041534
1160	84760794806
1161	85132217481
1162	84637123308
1163	86180577242
1164	86625195423
1165	79993334656
1166	67410530584
1167	54022708941
1168	46295140933
1169	44276871634
1170	43830147434
1171	38076968971
1172	34264097050
1173	27527284100
1174	23723753826
1175	21139969709
1176	20481178071
1177	18891728164
1178	22126855232
1179	23834352150
1180	38270572455
1181	57989706046
1182	73827420458
1183	81738978270
1184	83019998179
1185	79744882229
1186	81718180657
1187	82160603679
1188	79782104072
1189	71501856320
1190	56078030507
1191	43557871339
1192	40830687047
1193	39510393783
1194	37649064222
1195	33989833930
1196	29427683147
1197	25700932251
1198	20035596765
1199	19188736058
1200	18747469374
1201	18414293202
1202	21449745576
1203	28494310088
1204	45979741068
1205	65300392265
1206	75395673554
1207	76030987234
1208	78778072390
1209	80283723372
1210	81380717109
1211	78324863891
1212	74337632920
1213	64392893786
1214	50929384433
1215	43561191417
1216	38845437333
1217	37257974284
1218	35351585979
1219	30903688960
1220	26751410412
1221	22172601194
1222	20373983107
1223	20400130074
1224	18891927826
1225	21366429175
1226	21380858488
1227	31093052729
1228	51528036132
1229	69610584123
1230	76364975533
1231	81281257078
